areaFIPS,areaname,Category,Subcategory,allchildren0to2,atleast1immigparent,allnativebornparents,lowincome,notlowincome,parpostsec,pareducHSless
24,Maryland,Family income,Low income but not poor,0.173243642,0.233804762,0.147114813,0.57640624,0,0.134130895,0.294360667
24,Maryland,Family income,Not low-income,0.699441731,0.654953301,0.719177544,0,1,0.793201149,0.409105152
24,Maryland,Family income,Low-income,0,0,0,0,0,0,0
25,Massachusetts,Family income,Poor,0.147412732,0.15772441,0.138363898,0.507474899,0,0.075514957,0.40168041
25,Massachusetts,Family income,Low income but not poor,0.143070042,0.203666747,0.114800632,0.492525071,0,0.109451175,0.26960662
25,Massachusetts,Family income,Not low-income,0.709517241,0.638608873,0.74683547,0,1,0.815033853,0.32871297
25,Massachusetts,Family income,Low-income,0,0,0,0,0,0,0
26,Michigan,Family income,Poor,0.242054015,0.2593171,0.239593133,0.51284498,0,0.156227306,0.496171474
26,Michigan,Family income,Low income but not poor,0.229928792,0.241664886,0.226284742,0.48715502,0,0.208800495,0.292732269
26,Michigan,Family income,Not low-income,0.528017223,0.499018013,0.534122109,0,1,0.634972215,0.211096257
26,Michigan,Family income,Low-income,0,0,0,0,0,0,0
27,Minnesota,Family income,Poor,0.139606431,0.244011715,0.109702617,0.42098847,0,0.078035414,0.403559059
27,Minnesota,Family income,Low income but not poor,0.192009389,0.294576705,0.166737258,0.579011559,0,0.165197015,0.314447194
27,Minnesota,Family income,Not low-income,0.668384194,0.461411595,0.723560095,0,1,0.756767571,0.281993717
27,Minnesota,Family income,Low-income,0,0,0,0,0,0,0
28,Mississippi,Family income,Poor,0.315388352,0.335287452,0.312539011,0.546263516,0,0.209170774,0.523088813
28,Mississippi,Family income,Low income but not poor,0.261967301,0.417360052,0.253441423,0.453736454,0,0.247191966,0.290897489
28,Mississippi,Family income,Not low-income,0.422644317,0.247352496,0.434019536,0,1,0.543637276,0.186013728
28,Mississippi,Family income,Low-income,0,0,0,0,0,0,0
29,Missouri,Family income,Poor,0.222981215,0.274008572,0.217740878,0.485637218,0,0.143317491,0.43214941
29,Missouri,Family income,Low income but not poor,0.23617065,0.243366599,0.235436141,0.514362812,0,0.205676258,0.316691667
29,Missouri,Family income,Not low-income,0.540848136,0.482624829,0.546822965,0,1,0.651006281,0.251158923
29,Missouri,Family income,Low-income,0,0,0,0,0,0,0
30,Montana,Family income,Poor,0.202695265,0,0.203278214,0.413626671,0,0.112039179,0.440359652
30,Montana,Family income,Low income but not poor,0.287348747,0,0.290237188,0.586373329,0,0.264702499,0.347252741
30,Montana,Family income,Not low-income,0.509956002,0,0.506484568,0,1,0.623258293,0.212387607
30,Montana,Family income,Low-income,0,0,0,0,0,0,0
31,Nebraska,Family income,Poor,0.16943641,0.277689815,0.147138923,0.41200462,0,0.094536416,0.413808346
31,Nebraska,Family income,Low income but not poor,0.241812408,0.393866152,0.210653484,0.58799541,0,0.197867274,0.388290524
31,Nebraska,Family income,Not low-income,0.588751197,0.328444034,0.642207623,0,1,0.707596302,0.19790113
31,Nebraska,Family income,Low-income,0,0,0,0,0,0,0
32,Nevada,Family income,Poor,0.215989664,0.265957773,0.191110641,0.431583524,0,0.124119043,0.363167495
32,Nevada,Family income,Low income but not poor,0.284468919,0.340039462,0.255330145,0.568416476,0,0.230074346,0.371609688
32,Nevada,Family income,Not low-income,0.499541432,0.394002765,0.553559244,0,1,0.645806611,0.265222847
32,Nevada,Family income,Low-income,0,0,0,0,0,0,0
33,New Hampshire,Family income,Poor,0.109631926,0.093574107,0.109473616,0.375582904,0,0.07167583,0.252549231
33,New Hampshire,Family income,Low income but not poor,0.182266116,0.188320816,0.180611253,0.624417067,0,0.153668642,0.3026959
33,New Hampshire,Family income,Not low-income,0.708101928,0.718105078,0.709915102,0,1,0.774655521,0.444754869
33,New Hampshire,Family income,Low-income,0,0,0,0,0,0,0
34,New Jersey,Family income,Poor,0.161053687,0.175091326,0.150699288,0.473726243,0,0.091775052,0.368567318
34,New Jersey,Family income,Low income but not poor,0.178918362,0.22450763,0.146616638,0.526273727,0,0.134818852,0.311600506
34,New Jersey,Family income,Not low-income,0.660027921,0.600401044,0.702684045,0,1,0.773406088,0.319832206
34,New Jersey,Family income,Low-income,0,0,0,0,0,0,0
35,New Mexico,Family income,Poor,0.326104522,0.39249146,0.308540434,0.573786438,0,0.210104898,0.532880127
35,New Mexico,Family income,Low income but not poor,0.242233336,0.246991217,0.240556389,0.426213592,0,0.237829328,0.250304103
35,New Mexico,Family income,Not low-income,0.431662142,0.360517323,0.450903147,0,1,0.55206579,0.21681574
35,New Mexico,Family income,Low-income,0,0,0,0,0,0,0
36,New York,Family income,Poor,0.217569366,0.223972365,0.207962617,0.521244049,0,0.123838961,0.438882232
36,New York,Family income,Low income but not poor,0.199834645,0.250133157,0.170333982,0.478755921,0,0.157880068,0.306331486
36,New York,Family income,Not low-income,0.582596004,0.525894463,0.621703386,0,1,0.718280971,0.254786283
36,New York,Family income,Low-income,0,0,0,0,0,0,0
37,North Carolina,Family income,Poor,0.25368157,0.320432723,0.234122664,0.496344388,0,0.155611366,0.4916327
37,North Carolina,Family income,Low income but not poor,0.257418305,0.329187036,0.238776028,0.503655612,0,0.224837661,0.337559238
37,North Carolina,Family income,Not low-income,0.488900095,0.350380242,0.527101278,0,1,0.619551003,0.170808062
37,North Carolina,Family income,Low-income,0,0,0,0,0,0,0
38,North Dakota,Family income,Poor,0.147465587,0,0.145393893,0.465564191,0,0.101029575,0.371465772
38,North Dakota,Family income,Low income but not poor,0.16928041,0,0.149980843,0.534435809,0,0.159218013,0.217819899
38,North Dakota,Family income,Not low-income,0.683254004,0,0.704625249,0,1,0.739752412,0.410714298
38,North Dakota,Family income,Low-income,0,0,0,0,0,0,0
39,Ohio,Family income,Poor,0.245714873,0.303800285,0.239559919,0.526246846,0,0.149383694,0.478623033
39,Ohio,Family income,Low income but not poor,0.221204579,0.211384147,0.221621633,0.473753124,0,0.196098506,0.282661036
39,Ohio,Family income,Not low-income,0.533080578,0.484815568,0.538818419,0,1,0.654517829,0.238715932
39,Ohio,Family income,Low-income,0,0,0,0,0,0,0
40,Oklahoma,Family income,Poor,0.22219725,0.265190482,0.216712281,0.448019564,0,0.134420812,0.395025969
40,Oklahoma,Family income,Low income but not poor,0.2737571,0.352428555,0.260828018,0.551980436,0,0.243262053,0.334739506
40,Oklahoma,Family income,Not low-income,0.504045665,0.382380962,0.522459686,0,1,0.622317135,0.270234525
40,Oklahoma,Family income,Low-income,0,0,0,0,0,0,0
41,Oregon,Family income,Poor,0.207660839,0.26532501,0.189219415,0.454551429,0,0.134943485,0.409778625
41,Oregon,Family income,Low income but not poor,0.249186993,0.314199805,0.227180064,0.545448601,0,0.213952184,0.348348886
41,Oregon,Family income,Not low-income,0.543152153,0.420475185,0.583600521,0,1,0.651104331,0.241872519
41,Oregon,Family income,Low-income,0,0,0,0,0,0,0
42,Pennsylvania,Family income,Poor,0.190092102,0.21433343,0.184706822,0.482959419,0,0.097665094,0.406463832
42,Pennsylvania,Family income,Low income but not poor,0.20350641,0.264621437,0.194513857,0.51704061,0,0.163508236,0.297363609
42,Pennsylvania,Family income,Not low-income,0.606401503,0.521045148,0.620779335,0,1,0.738826692,0.296172529
42,Pennsylvania,Family income,Low-income,0,0,0,0,0,0,0
44,Rhode Island,Family income,Poor,0.205581307,0.242178738,0.193074763,0.510427952,0,0.112765394,0.42804116
44,Rhode Island,Family income,Low income but not poor,0.197181344,0.29889068,0.162564695,0.489572078,0,0.139855564,0.335454434
44,Rhode Island,Family income,Not low-income,0.597237349,0.458930582,0.644360542,0,1,0.747379065,0.236504406
44,Rhode Island,Family income,Low-income,0,0,0,0,0,0,0
45,South Carolina,Family income,Poor,0.263393879,0.351317585,0.252768159,0.502684712,0,0.143996626,0.517766714
45,South Carolina,Family income,Low income but not poor,0.260580391,0.275954098,0.257988453,0.497315258,0,0.246310472,0.291723952
45,South Carolina,Family income,Not low-income,0.47602573,0.372728318,0.489243388,0,1,0.609692872,0.190509364
45,South Carolina,Family income,Low-income,0,0,0,0,0,0,0
46,South Dakota,Family income,Poor,0.187514022,0,0.18856737,0.438450456,0,0.088211291,0.494721144
46,South Dakota,Family income,Low income but not poor,0.240160346,0,0.211883545,0.561549544,0,0.228948712,0.274845093
46,South Dakota,Family income,Not low-income,0.572325647,0,0.599549115,0,1,0.68283999,0.230433792
46,South Dakota,Family income,Low-income,0,0,0,0,0,0,0
47,Tennessee,Family income,Poor,0.270301968,0.348368704,0.256920099,0.519149303,0,0.15378052,0.493297696
47,Tennessee,Family income,Low income but not poor,0.250361294,0.302574694,0.241828501,0.480850726,0,0.223935187,0.301591635
47,Tennessee,Family income,Not low-income,0.479336709,0.349056602,0.5012514,0,1,0.622284293,0.205110669
47,Tennessee,Family income,Low-income,0,0,0,0,0,0,0
48,Texas,Family income,Poor,0.241058365,0.317072958,0.204182342,0.487299442,0,0.127029538,0.439838797
48,Texas,Family income,Low income but not poor,0.253623843,0.30538249,0.228081107,0.512700558,0,0.206591785,0.335893795
48,Texas,Family income,Not low-income,0.505317807,0.377544522,0.567736566,0,1,0.666378677,0.224267438
48,Texas,Family income,Low-income,0,0,0,0,0,0,0
49,Utah,Family income,Poor,0.138168693,0.258324802,0.115391091,0.33915332,0,0.098826721,0.301081181
49,Utah,Family income,Low income but not poor,0.269224346,0.345713794,0.254894137,0.66084671,0,0.250779569,0.34560293
49,Utah,Family income,Not low-income,0.592606962,0.395961404,0.629714787,0,1,0.650393724,0.35331589
49,Utah,Family income,Low-income,0,0,0,0,0,0,0
50,Vermont,Family income,Poor,0.107136503,0,0.110735856,0.335812569,0,0.074049965,0.196147114
50,Vermont,Family income,Low income but not poor,0.211900115,0,0.203741014,0.664187431,0,0.139718473,0.406085849
50,Vermont,Family income,Not low-income,0.680963397,0,0.685523152,0,1,0.786231577,0.397767067
50,Vermont,Family income,Low-income,0,0,0,0,0,0,0
51,Virginia,Family income,Poor,0.145502359,0.136704773,0.147732764,0.434720218,0,0.088129349,0.338184595
51,Virginia,Family income,Low income but not poor,0.189201117,0.220803022,0.178002417,0.565279782,0,0.150577366,0.319420189
51,Virginia,Family income,Not low-income,0.665296555,0.642492235,0.674264789,0,1,0.761293292,0.342395216
51,Virginia,Family income,Low-income,0,0,0,0,0,0,0
53,Washington,Family income,Poor,0.163326874,0.206616595,0.146045148,0.408545077,0,0.104869492,0.335661501
53,Washington,Family income,Low income but not poor,0.236450016,0.283532083,0.217978418,0.591454923,0,0.200249672,0.347140461
53,Washington,Family income,Not low-income,0.600223124,0.509851336,0.635976434,0,1,0.694880843,0.317198068
53,Washington,Family income,Low-income,0,0,0,0,0,0,0
54,West Virginia,Family income,Poor,0.247384042,0,0.246192366,0.502154291,0,0.151616886,0.442628771
54,West Virginia,Family income,Low income but not poor,0.245261431,0,0.246727645,0.497845709,0,0.227104425,0.28280887
54,West Virginia,Family income,Not low-income,0.507354498,0,0.507079959,0,1,0.621278703,0.274562389
54,West Virginia,Family income,Low-income,0,0,0,0,0,0,0
55,Wisconsin,Family income,Poor,0.179786891,0.204436451,0.176049352,0.465985268,0,0.110597081,0.412411839
55,Wisconsin,Family income,Low income but not poor,0.206034064,0.336074024,0.186376214,0.534014702,0,0.174610078,0.312558234
55,Wisconsin,Family income,Not low-income,0.614179075,0.459489554,0.637574434,0,1,0.714792848,0.275029957
55,Wisconsin,Family income,Low-income,0,0,0,0,0,0,0
56,Wyoming,Family income,Poor,0.131962806,0,0.121257484,0.392915308,0,0.099891685,0.228808761
56,Wyoming,Family income,Low income but not poor,0.203892827,0,0.194710553,0.607084692,0,0.181008577,0.276571631
56,Wyoming,Family income,Not low-income,0.664144397,0,0.684031963,0,1,0.71909976,0.494619608
56,Wyoming,Family income,Low-income,0,0,0,0,0,0,0
100,United States,Family income,Poor,0.213439241,0.248746634,0.200303733,0.480375141,0,0.124044001,0.427146405
100,United States,Family income,Low income but not poor,0.230878592,0.277875841,0.214525878,0.519624889,0,0.192421556,0.324209675
100,United States,Family income,Not low-income,0.555682182,0.473377526,0.585170388,0,1,0.683534443,0.24864389
100,United States,Family income,Low-income,0,0,0,0,0,0,0
